href,Target
https://www.f5haber.com/spor/galatasarayin-gozu-kouyatede-5939250,0
https://theworldnews.net/,1
https://www.haberturk.com/ekonomi/borsa,1
https://www.f5haber.com/gaste24/asi-olmayanlar-icin-pcr-testi-zorunlulugu-basladi-6019863,0
https://www.sabah.com.tr/spor/voleybol,1
https://qoshe.com/ba,1
https://ceogelisim.com/toplu-ulasim-ve-trafikte-yogunluk,0
https://www.gazetevatan.com/,1
https://www.yerelingundemi.com/gundem/69508/asi-olmayana-test-sarti-bugun-itibariyla-basladi-iste-yeni-uygulamalarin-tumu,0
https://theworldnews.net/#us-edited,1
https://www.haberturk.com/gundem/ucuncu-sayfa,1
https://www.haberler.com/otobusler-ucretsiz-mi-bugun-iett-metro-14376628-haberi,0
https://www.bloggazetesi.com/ida-kasirgasinin-bilancosu-artiyor-348121,0
https://halktv.com.tr/gundem/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi-471141h,0
https://www.kocaelibakis.com/yasam/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi-h38520.html,0
https://www.haberler.com/cumhurbaskani-erdogan-27-yil-once-yerini-isaret-14161924-haberi/,0
https://www.turkish.shafaqna.com/TR/AL/5891994,0
https://www.bihaberver.com/haber/istanbulda-toplu-ulasimda-kis-tarifesine-geciliyor-seferler-artiriliyor/361402,0
https://www.konyayenigun.com/genel/istanbulda-trafik-yogunlugu-yasaniyor-3-h626312.html,0
https://www.turkish.shafaqna.com/TR/AL/5892008,0
https://www.cumhuriyet.com.tr/haber/asisi-olmayana-test-sarti-basliyor-hangi-onlemler-alinacak-1866449,0
http://www.gazetevatan.com/araba-sahibi-olan-herkesi-kapsiyor-sigorta-kapsami-disinda-tutul-1393284-gundem/,0
https://www.sabah.com.tr/yerel-haberler,1
https://www.aydinpost.com/guncel/asi-olmayana-pcr-testi-donemi-bugun-resmen-basladi-h1131958.html,0
https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,1
https://solcugazete.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metro-metrobus-bedava-mi,0
https://www.haberturk.com/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metrobus-metro-tramvay-vapur-marmaray-ucretsiz-m-3182991,0
https://www.haberler.com/kim-jong-un-aldigi-kararlara-uymayan-kisiyi-14161887-haberi/,0
https://www.yerelingundemi.com/gundem/69514/saglik-calisanlari-kendi-asi-kayitlarinda-hile-yapiyor-iddiasi,0
https://qoshe.com/it,1
https://www.trakyaanaliz.com/tekirdag-yeni-egitim-ogretim-yilina-yeni-otobuslerle-basliyor/55137,0
https://www.gather.com.tr/haberler/detay/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi/394c4158674b497a847755f77b876706,0
https://www.konyayenigun.com/genel/gundem-6-eylul-2021-h626305.html,0
https://www.mersinportal.com/mersin/iki-rayli-sistem-iki-oyku-h64210.html,0
https://www.hukukihaber.net/makale/tum-hatlari-ile-onleme-aramasi-h443571.html,0
https://www.turkish.shafaqna.com/TR/AL/5892012,0
https://www.haberturk.com/ekonomi,1
https://www.f5haber.com/medya/hurriyet-yazari-abdulkadir-selvi-2023-seciminde-hdpnin-egiliminin-etkili-olacagina-inaniyorum-5939407,0
https://www.haberler.com/son-dakika-8-60-sinirina-dayanan-dolar-tum-14162179-haberi/,0
https://www.borsagundem.com/#azalan,1
http://reelpiyasalar.com/iett-6-eylul-pazartesi-gununden-itibaren-kis-tarifesine-geciyor/15069,0
http://halkingazetesi.net/pcr-testi-olmayan-seyahat-edemeyecek/29033,0
https://www.posta.com.tr/gundem/siyaset,1
https://www.bloggazetesi.com/toplu-tasima-ucretsiz-mi-otobus-metro-metrobus-saat-kaca-kadar-ucretsiz-348312,0
https://www.haberturk.com/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metrobus-metro-tramvay-vapur-marmaray-ucretsiz-m-3182991,0
https://www.marmarayerelhaber.com/baris-soydan/99600-daniel-craig%e2%80%99in-mirasi-ve-kapitalizmin-adaletsizligi,0
https://www.posta.com.tr/suyu-dokme-oyun-2333870,0
http://www.formendergisi.com/icerik/detay/52941/hindistanin-1-5-trilyon-dolarlik-yatirim-plani,0
https://theworldnews.net/,1
https://theworldnews.net/,1
https://theworldnews.net/gb-news/,1
https://www.konyayenigun.com/genel/istanbulda-trafik-yogunlugu-yasaniyor-3-h626312.html,0
http://www.rizeninsesi.net/yazar-bir-dostun-ardindan-necati-bayram-tuzcu-1373.html,0
"https://t24.com.tr/haber/asisi-olmayana-test-sarti-bugun-itibariyla-basladi-yeni-uygulamalar-neler,976815",0
https://www.tvmagazin.com/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi,0
https://www.yurthaber.tv/bursada-okula-ulasim-ilk-gun-ucretsiz-51091.html,0
https://www.sabah.com.tr/video/canli-yayin/ahaber,1
https://www.sondakika.com/haber/haber-diyarbakir-da-iki-kuyuda-petrol-bulunmasi-sevinc-14161408/,0
https://www.haberler.com/bakan-koca-normallesme-icin-hazirlik-yaptiklarini-14161853-haberi/,0
https://www.turkish.shafaqna.com/TR/AL/5891972,0
https://www.f5haber.com/gundem,1
https://www.posta.com.tr/gundem,1
https://www.gazeteduvar.com.tr/okullarin-ilk-gununde-toplu-tasima-ve-trafikte-yogunluk-haber-1533947,0
https://www.sabah.com.tr/seslidinle,1
https://www.f5haber.com/gaste24/asi-olmayanlar-icin-pcr-testi-zorunlulugu-basladi-6019863,0
https://www.haberturk.com/gundem/politika,1
https://www.ciddigazete.com/genel/okullar-acildi-trafik-kitlendi-h40139.html,0
https://www.star.com.tr/guncel/istanbulda-trafik-yogunlugu-yasaniyor-haber-1650871,0
https://www.borsagundem.com/piyasa-ekrani/kripto-para,1
https://www.turkish.shafaqna.com/TR/AL/5891998,0
https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,1
https://www.gather.com.tr/haberler/detay/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi/46dad185f8b048a6a4a9cbe0d545950d,0
https://www.posta.com.tr/son-dakika-haberleri,1
https://www.cinarinsesi.com/sehirlerarasi-toplu-tasimada-asi-olmayana-pcr-testi-zorunlulugu-basladi-265986h.htm,0
https://qoshe.com/gazete/south-china-morning-post-en,1
https://alevinet12.com/guncel-haberler/asisi-olmayana-test-sarti-basliyor-hangi-onlemler-alinacak,0
https://theworldnews.net/,1
https://www.sondakika.com/haber/haber-basarili-oyuncu-arzum-onan-imaj-degistirdi-14161903/,0
https://www.borsagundem.com/piyasa,1
https://qoshe.com/in/en,1
http://www.hakkariobjektifhaber.com/pandemide-yeni-donem-34107h.htm,0
https://www.turkish.shafaqna.com/TR/AL/5892006,0
https://www.sonhaber16.com/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi,0
https://www.ahaber.com.tr/gundem/2021/09/06/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-6-eylul-bugun-iett-otobus-metro-metrobus-vapur-tramvay-ucretsiz-mi,0
https://theworldnews.net/,1
https://www.haberturk.com/gundem/cevre,1
http://reelpiyasalar.com/iett-6-eylul-pazartesi-gununden-itibaren-kis-tarifesine-geciyor/15069,0
https://www.haberturk.com/gundem/ege,1
https://www.haberturk.com/ekonomi/turizm,1
https://www.sondakika-haberleri.net/son-dakika-haberler-asi-olmayana-pcr-testi-donemi-bugun-resmen-basladi-sondakika-haberleri-net/7549,0
https://www.kayserihavadis.com.tr/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi/55195,0
https://www.turkish.shafaqna.com/TR/AL/5891984,0
https://www.posta.com.tr/magazin,1
https://www.izmirgundemi.net/asi-olmayana-test-donemi/38170,0
https://www.sondakika.com/haber/haber-altin-522-5-lira-ile-son-7-ayin-en-yuksek-14162301/,0
https://www.sondakikahaber.com.tr/guncel/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi-h36774.html,0
https://theworldnews.net/page/vacancy,1
https://www.sabah.com.tr/spor/futbol,1
http://www.netmedya.com?sayfa=haber&id=14376628&url=http://www.haberler.com/otobusler-ucretsiz-mi-bugun-iett-metro-14376628-haberi,0
https://www.borsagundem.com/piyasa-ekrani/doviz/serbest-piyasa,1
https://www.belge.com.tr/ajans/haber-istanbulda_trafik_yogunlugu_yasaniyor-789549.html,0
https://www.cnnturk.com/turkiye/okullar-acildi-toplu-tasimada-yogunluk,0
https://www.sabah.com.tr/ruya-tabirleri,1
https://www.turkish.shafaqna.com/TR/AL/5891961,0
https://www.haberler.com/kanadali-parasutcu-ekili-tarlaya-indi-ciftcinin-14161143-haberi/,0
https://www.turkish.shafaqna.com/TR/AL/5891979,0
https://www.haberler.com/ugruna-esini-oldurdugu-bebegin-babasi-cikti-14160987-haberi/,0
https://turkish.shafaqna.com/tr/al/6066014,0
https://www.borsagundem.com/,1
https://www.haberturk.com/ekonomi/kripto-para,1
https://www.haber3.com/guncel/pes-asi-karsitlari-icin-asi-olmustur-dolandiriciligi-haberi-6032904,0
https://www.haber.com/okullar-acildi-otobusler-metrolar-doldu-tasti-559006,0
https://www.medyatava.com/haber/asi-olmayana-test-donemi-asisiza-hayat-artik-daha-zor-egitim-sinema-tiyatro-seyahat_222051,0
https://www.haberler.com/diyarbakir-da-iki-kuyuda-petrol-bulunmasi-sevinc-14161408-haberi/,0
https://www.posta.com.tr/bugun-iett-otobus-metro-metrobus-bedava-mi-6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-2371185,0
https://yereltorbali.com/tunc-amcalariyla-bulusan-cocuklardan-ornek-davranis-h156287.html,0
https://www.gather.com.tr/haberler/detay/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-/35a7431ba13449ee9d5bbec6a6061fc4,0
https://www.f5haber.com/konu/koronavirus,1
https://elmadesem.com/istanbulda-toplu-tasimada-yer-bulmanin-verdigi-haz,0
https://www.haberler.com/aksener-den-erdogan-in-kendisi-icin-kullandigi-14162112-haberi/,0
https://www.sondakika.com/haber/haber-aksener-erdogan-in-kendisi-icin-kullandigi-14162154/,0
https://www.sondakika.com/haber/haber-sila-ilker-kaleli-icin-sinem-kobal-i-instagram-14161929/,0
https://theworldnews.net/de-news,1
https://muhalifyazar.com/ida-kasirgasinin-bilancosu-artiyor,0
https://www.turkish.shafaqna.com/TR/AL/5891970,0
https://www.sabah.com.tr/spor/futbol/2021/09/06/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-ogrenciler-icin-6-eylul-pazartesi-otobus-metrobus-metro-ile-ulasim-bedava-mi,0
https://www.posta.com.tr/bebek-arabasiyla-gezdirdigi-felcli-kopek-kok-hucre-nakli-ile-yurudu-haber-fotograf-2333956,0
"https://t24.com.tr/haber/saglik-calisanlari-kendi-asi-kayitlarinda-hile-yapiyor-iddiasi,976828",0
https://theworldnews.net/,1
https://www.sondakika.com/haber/haber-cinsel-iliskiye-girmek-istemeyen-karisini-oldurup-14162052/,0
https://www.f5haber.com/ekonomi,1
https://www.sondakika.com/haber/haber-son-dakika-daha-once-bu-rakamlar-gorulmedi-14162244/,0
https://www.cnnturk.com/egitim/6-eylul-pazartesi-otobus-metro-ve-metrobus-ucretsiz-mi-bedava-mi-okullarin-ilk-gunu-toplu-ulasim-ucretsiz-mi,0
https://www.borsagundem.com/piyasa-ekrani/doviz/parite,1
https://ehabers.com/otobusler-ucretsiz-mi-bugun-iett-metro-metrobus-ucretsiz-mi,0
https://qoshe.com/gazete/haaretz,1
https://www.turkish.shafaqna.com/TR/AL/5891963,0
https://www.sabah.com.tr/yayin-akisi,1
https://www.sgkrehberi.com/haber/330466/yeni-donem-basladi-asisiza-hayat-artik-daha-zor.html,0
https://www.borsagundem.com/hisse-onerileri,1
https://www.gunes.com/gundem/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi-1116854,0
https://www.borsagundem.com/piyasa-ekrani,1
https://www.sozcu.com.tr/2021/gundem/iki-baskanimiz-da-basarili-oturakli-6633076,0
https://www.haberturk.com/ekonomi/enerji,1
https://www.borsagundem.com/piyasa-ekrani/doviz/parite,1
https://qoshe.com/fr,1
https://www.haberturk.com/ekonomi/sigorta,1
https://qoshe.com/gazete/new-eastern-outlook-en,1
https://www.haberturk.com/ekonomi/emlak,1
https://www.borsagundem.com/redirect/1574439,0
https://www.f5haber.com/,1
https://qoshe.com/pt,1
https://www.cnnturk.com/egitim/6-eylul-pazartesi-otobus-metro-ve-metrobus-ucretsiz-mi-bedava-mi-okullarin-ilk-gunu-toplu-ulasim-ucretsiz-mi,0
https://qoshe.com/gazete/psychology-today-en,1
https://theworldnews.net/us-news/,1
https://www.borsagundem.com/piyasa-ekrani/doviz/parite,1
https://qoshe.com/login,1
https://haber-turkiye.com/iki-baskanimiz-da-basarili-oturakli,0
https://theworldnews.net/,1
https://www.borsagundem.com/sirket-haberleri,1
https://www.sabah.com.tr/bugunku-sabah,1
https://www.yerelingundemi.com/medya/69515/aziz-kocaoglu-iki-baskanimiz-da-basarili-oturakli,0
https://www.haberler.com/otobusler-ucretsiz-mi-bugun-iett-metro-14376628,0
https://habersiz.co/iki-baskanimiz-da-basarili-oturakli,0
https://www.habersunum.com/gundem/iki-baskanimiz-da-basarili-oturakli-185452.html,0
https://qoshe.com/at,1
https://qoshe.com/tr,1
https://qoshe.com/gazete/the-japan-times,1
https://www.f5haber.com/son-yaz-dizisinde-ali-atay-depremi-yasaniyor-senaristlerin-hamlesi-merak-ediliyor-fotogaleri-5939076,0
https://www.posta.com.tr/insan/ask-iliskiler,1
https://www.haberler.com/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-14376691-haberi,0
https://www.sondakika.com/haber/haber-sedat-peker-iddialarinin-ardindan-gundeme-gelen-14162275/,0
https://www.haberturk.com/gundem/ankara,1
https://www.yerelingundemi.com/gundem/69521/toplu-ulasim-ve-trafikte-yogunluk,0
https://www.borsagundem.com/gunun-haberleri,1
https://www.haberler.com/bugun-otobusler-bedava-mi-akbiller-ucretsiz-mi-14376706-haberi,0
https://www.timeturk.com/genel/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi/haber-1700309,0
https://www.posta.com.tr/6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-bugun-iett-otobus-metro-metrobus-bedava-mi-2371185,0
https://www.gazeteduvar.com.tr/pcr-testi-zorunlulugu-basladi-haber-1533945,0
https://haberton.com/yuz-yuze-egitimin-ilk-gununde-trafikte-yogunluk,0
https://cukute.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,0
https://qoshe.com/gazete/the-diplomat-en,1
https://www.posta.com.tr/yazarlar/dr-haydar-dumen/filmler-renk-katabilir-ama-2334193,0
https://www.turkish.shafaqna.com/TR/AL/5892001,0
https://theworldnews.net/,1
http://www.gazetevatan.com/sgk-ssk-li-bag-kur-lu-emekli-memur-milyonlari-ilgilendiriyor-1393249-calisma-hayati-galeri-haber/,0
https://ehabers.com/bugun-otobusler-bedava-mi-akbiller-ucretsiz-mi,0
https://www.bloggazetesi.com/iki-baskanimiz-da-basarili-oturakli-347732,0
https://www.turkish.shafaqna.com/TR/AL/5891967,0
https://qoshe.com/az,1
https://www.posta.com.tr/seyahat,1
https://theworldnews.net/buy-traffic,1
https://turkish.shafaqna.com/tr/al/6065936,0
https://www.posta.com.tr/cicekli-kitap-ayraci-nasil-yapilir-oyun-etkinlik-2333868,0
https://theworldnews.net/,1
https://theworldnews.net/tr-news,1
https://ehabers.com/vaka-sayilari-gecen-haftaya-gore-edirne-ve-kirklarelinde-dustu-tekirdagda-yukseldi,0
https://www.habersunum.com/gundem/saglik-calisanlarinin-asi-kayitlarinda-hile-yaptigi-iddia-edildi-185425.html,0
https://www.posta.com.tr/evde-yasam/yemek,1
https://habersiz.co/ida-kasirgasinin-bilancosu-artiyor,0
https://resmihaber.net/2021/09/06/bugun-toplu-tasima-ucretsiz-mi-6-eylul-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,0
https://www.sondakika.com/haber/haber-binadaki-kotu-kokuya-dayanamayan-komsularin-14162121/,0
https://qoshe.com/ie,1
https://www.posta.com.tr/yazarlar/filiz-ozkol/28-mayis-2021-gunun-burc-yorumlari-2334192,0
https://qoshe.com/gazete/nikkei-asian-review,1
https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,1
https://qoshe.com/gazete/project-syndicate,1
https://www.medyapress.com.tr/gundem/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metrobus-metro-tramvay-vapur-marmaray-ucretsiz-mi,0
https://www.f5haber.com/posta/6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-bugun-iett-otobus-metro-metrobus-bedava-mi-6019849,0
https://www.haberler.com/fahriye-evcen-den-karizmatik-pozunu-paylasan-14162027-haberi/,0
https://haber-turkiye.com/ida-kasirgasinin-bilancosu-artiyor,0
https://www.sondakika.com/haber/haber-yuksek-kar-vaat-edip-topladigi-paralarla-sirra-14162065/,0
https://www.sabah.com.tr/memurlar,1
https://ulusal24.com/2021/09/06/massive-attack-turnesinin-verilerini-kullanan-bilim-insanlari-iklim-dostu-konserler-icin-yol-haritasi-belirledi,0
https://www.mersinportal.com/mersin/iki-rayli-sistem-iki-oyku-h64210.html,0
https://www.haberturk.com/gundem/guvenlik,1
https://ehabers.com/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi,0
"Href"":""https://www.sabah.com.tr/apara",1
https://www.gercekgundem.com/guncel/297560/nerelerde-pcr-testi-istenecek-iste-adan-zye-tum-ayrintilar,0
https://www.sabah.com.tr/sans-oyunlari-sonuclari,1
https://www.haberler.com/sedat-peker-iddialari-sonrasi-gundeme-gelen-14162236-haberi/,0
https://www.f5haber.com/gazete-mansetleri,1
https://qoshe.com/gazete/qolumnist-en,1
http://www.gazetebirlik.com/yazarlar/koronadan-olebilirsin-mahsuru-yok-yeter-ki-sinava-gir,0
https://www.ahaber.com.tr/gundem/2021/09/06/chpli-istanbul-buyuksehir-belediyesi-sozcusu-murat-ongunun-a-haberi-hedef-alan-paylasimina-iliskin-gercek-ortaya-cikti-hurdaya-ayrildi-denilen-otobusler-chpye-devredildiginde-calisiyordu,0
https://www.posta.com.tr/,1
https://www.medyapress.com.tr/gundem/yuz-yuze-egitimin-ilk-gunu-istanbul-trafiginde-yogunluk/?utm_source=rss&utm_medium=rss&utm_campaign=yuz-yuze-egitimin-ilk-gunu-istanbul-trafiginde-yogunluk,0
https://www.posta.com.tr/sosyal-yasam/kultur-sanat,1
https://www.sabah.com.tr/apara/doviz/dolar,1
https://www.habersunum.com/dunya/ida-kasirgasinin-bilancosu-artiyor-185572.html,0
https://www.kayseriinternet.com/asisi-olmayana-test-sarti-bugun-itibariyla-basladi-yeni-uygulamalar-neler,0
https://www.borsagundem.com/piyasa-ekrani/endeksler/uluslararasi-endeksler,1
https://www.borsagundem.com/gunun-haberleri,1
https://theworldnews.net/,1
https://www.sondakika.com/haber/haber-ihracat-nisan-ayinda-yuzde-109-2-artti-14162160/,0
https://www.posta.com.tr/spor,1
https://finans.mynet.com/borsa/haberdetay/6135af1a46e0fb000163b6eb,0
https://qoshe.com/gazete/the-asahi-shimbun,1
https://www.acunn.com/haber/asisi-olmayana-test-sarti-basliyor-hangi-onlemler-alinacak-1213182-haber,0
https://www.turkish.shafaqna.com/TR/AL/sou/tr.sputniknews.com/sputniknews,1
https://www.medyapress.com.tr/gundem/son-dakika-istanbulda-okullar-acildi-trafikte-yogunluk/?utm_source=rss&utm_medium=rss&utm_campaign=son-dakika-istanbulda-okullar-acildi-trafikte-yogunluk,0
https://www.turkish.shafaqna.com/TR/AL/5891997,0
https://www.borsagundem.com/#parite,1
https://www.haberler.com/bugun-otobusler-bedava-mi-akbiller-ucretsiz-mi-14376706,0
https://halktv.com.tr/gundem/koronavirus-asisinda-hile-iddiasi-471130h,0
https://qoshe.com/gazete/japan-today,1
https://www.haberler.com/kayseri-deki-silahli-saldirida-baba-ve-oglu-14161998-haberi/,0
https://www.turkish.shafaqna.com/TR/AL/5891976,0
https://www.sondakika.com/haber/haber-yasa-disi-film-satan-adami-kim-jong-un-500-14161948/,0
https://cukute.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,0
https://www.sondakika.com/ekonomi/,1
https://www.vantelgraf.com/koronavirus/yeni-donem-basladi-asisiza-hayat-daha-zor-h295412.html,0
https://theworldnews.net/gb-news,1
https://onedio.com/haber/bugun-toplu-tasima-ucretsiz-mi-istanbul-da-metro-metrobus-ve-otobus-bedava-mi-1001899,0
https://www.limkhub.com/saglik-calisanlarinin-asi-kayitlarinda-hile-yaptigi-iddia-edildi,0
https://www.cnnturk.com/egitim/6-eylul-pazartesi-otobus-metro-ve-metrobus-ucretsiz-mi-bedava-mi-okullarin-ilk-gunu-toplu-ulasim-ucretsiz-mi,0
https://www.sabah.com.tr/magazin-haberleri,1
https://www.f5haber.com/spor/bordo-mavililer-hamsike-goz-koydu-5939259,0
https://theworldnews.net/,1
https://qoshe.com/hr,1
https://www.borsagundem.com/gundem,1
https://www.posta.com.tr/magazin/pazarpostasi,1
https://www.haberler.com/toplu-ulasimda-yogunluk-14376710-haberi,0
https://www.gaste24.com/hayat/resmen-basladi-bunu-yapmayan-otobus-ve-trene-binemeyecek-h160899.html,0
https://theworldnews.net/,1
https://qoshe.com/ru,1
https://www.egepostasi.com/yerel-yonetimler/kocaoglu-imamoglu-ve-yavasi-ovdu-soyeri-pas-gecti-h267711.html,0
https://www.haberler.com/,1
https://theworldnews.net/#tr-today,1
https://qoshe.com/be,1
https://kronos34.news/tr/saglik-calisanlarinin-asi-kayitlarinda-hile-yaptigi-iddia-edildi,0
https://www.sabah.com.tr/yerel-haberler,1
https://solcugazete.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,0
https://ehabers.com/bugun-otobusler-bedava-mi-akbiller-ucretsiz-mi,0
https://cukute.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metro-metrobus-bedava-mi,0
https://sehrisiyaset.com/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi,0
https://www.istiklal.com.tr/haber/asisi-olmayana-test-sarti-basladi-hangi-onlemler-alinacak/645309,0
https://www.yeniasir.com.tr/yazarlar/erhan-gulenc/2021/09/06/chpde-bakalim-kim-kimi-yiyecek,0
https://www.haber7.com/guncel/haber/3137412-turkiyede-yeni-donem-basliyor-iste-merak-edilen-tum-detaylar,0
https://www.haberler.com/ekonomi/,1
https://www.f5haber.com/fenerbahce-aboubakara-resmi-teklif-yapti-fotogaleri-5939243,0
https://ehabers.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-pazartesi-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,0
https://www.star.com.tr/guncel/istanbulda-trafik-yogunlugu-yasaniyor-haber-1650871,0
https://www.haberturk.com/ekonomi/altin,1
https://www.kanalben.com/guncel/nerelerde-pcr-testi-istenecek-iste-a-dan-z-ye-tum-ayrintilar-h584206.html,0
https://www.sabah.com.tr/tum-mansetler,1
https://www.kocaelibakis.com/genel/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi-h38520.html,0
https://www.posta.com.tr/sosyal-yasam/doga,1
https://www.posta.com.tr/dogru-partner-secimi-nasil-olmali-2333572,0
https://www.sgkrehberi.com/haber/330479/koronavirus-asisinda-hile-iddiasi.html,0
https://www.haberturk.com/canliyayin,1
https://www.gather.com.tr/haberler/detay/-saglik-calisanlari-kendi-asi-kayitlarinda-hile-yapiyor-iddiasi/5cbab22182704b0da906a975ebde4372,0
https://ehabers.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-pazartesi-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,0
https://www.borsagundem.com/piyasa-ekrani/endeksler/uluslararasi-endeksler,1
https://abcgazetesi.com/asisi-olmayana-test-sarti-bugun-itibariyla-basladi-yeni-uygulamalar-neler-402783,0
https://www.haberler.com/,1
https://www.haberler.com/minili-pozu-begeni-butonunu-cokermisti-pinar-14161431-haberi/,0
https://www.sondakika-haberleri.net/sondakika-haberler-asi-olmayana-pcr-testi-donemi-bugun-resmen-basladi-sondakika-haberleri-net/7571,0
https://qoshe.com/pe,1
https://www.cnnturk.com/egitim/6-eylul-pazartesi-otobus-metro-ve-metrobus-ucretsiz-mi-bedava-mi-okullarin-ilk-gunu-toplu-ulasim-ucretsiz-mi,0
