href,Base,UrlRest,urlQuery,date,date2,Id,split_string,isId,isDate,isQuary,NowordsAfterBase,nothingAfterBase,Target
https://www.posta.com.tr/bugun-iett-otobus-metro-metrobus-bedava-mi-6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-2371185,www.posta.com.tr,/bugun-iett-otobus-metro-metrobus-bedava-mi-6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-2371185,,[],[],['2371185'],"['', 'bugun', 'iett', 'otobus', 'metro', 'metrobus', 'bedava', 'mi-6-eylul', 'okulun', 'ilk', 'gunu', 'toplu', 'tasima', 'ucretsiz', 'mi-2371185']",True,False,False,14,False,0
https://penceretv.com/yasam/dedesi-ataturkun-kaptaniydi-kendi-sehir-hatlari-kaptani-119900h,penceretv.com,/yasam/dedesi-ataturkun-kaptaniydi-kendi-sehir-hatlari-kaptani-119900h,,[],[],['119900'],"['', 'yasam', 'dedesi', 'ataturkun', 'kaptaniydi', 'kendi', 'sehir', 'hatlari', 'kaptani-119900h']",True,False,False,8,False,0
https://www.sondakika.com/haber/haber-bagdaki-kopek-ile-dev-yilan-kapisti-o-anlar-14162157/,www.sondakika.com,/haber/haber-bagdaki-kopek-ile-dev-yilan-kapisti-o-anlar-14162157/,,[],[],['14162157'],"['', 'haber', 'haber', 'bagdaki', 'kopek', 'ile', 'dev', 'yilan', 'kapisti', 'o', 'anlar-14162157/']",True,False,False,10,False,0
https://www.turkish.shafaqna.com/TR/AL/5891982,www.turkish.shafaqna.com,/TR/AL/5891982,,[],[],['5891982'],"['', 'TR', 'AL/5891982']",True,False,False,2,False,0
https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,www.turkish.shafaqna.com,/TR/AL/sou/sondakika.haber7.com/Haber 7,,[],[],[],"['', 'TR', 'AL', 'sou', 'sondakika.haber7.com', 'Haber', '7']",False,False,False,6,False,1
https://www.borsagundem.com/piyasa-ekrani/altin,www.borsagundem.com,/piyasa-ekrani/altin,,[],[],[],"['', 'piyasa', 'ekrani', 'altin']",False,False,False,3,False,1
https://qoshe.com/gazete/amrica-economa-en,qoshe.com,/gazete/amrica-economa-en,,[],[],[],"['', 'gazete', 'amrica', 'economa', 'en']",False,False,False,4,False,1
https://www.borsagundem.com/piyasa-ekrani/canli-borsa,www.borsagundem.com,/piyasa-ekrani/canli-borsa,,[],[],[],"['', 'piyasa', 'ekrani', 'canli', 'borsa']",False,False,False,4,False,1
https://www.sondakika.com/haber/haber-bagdaki-kopek-ile-dev-yilan-kapisti-o-anlar-14162157/,www.sondakika.com,/haber/haber-bagdaki-kopek-ile-dev-yilan-kapisti-o-anlar-14162157/,,[],[],['14162157'],"['', 'haber', 'haber', 'bagdaki', 'kopek', 'ile', 'dev', 'yilan', 'kapisti', 'o', 'anlar-14162157/']",True,False,False,10,False,0
https://www.sondakika.com/haber/haber-mucize-doktor-final-yapti-taner-olmez-diziye-14161905/,www.sondakika.com,/haber/haber-mucize-doktor-final-yapti-taner-olmez-diziye-14161905/,,[],[],['14161905'],"['', 'haber', 'haber', 'mucize', 'doktor', 'final', 'yapti', 'taner', 'olmez', 'diziye-14161905/']",True,False,False,9,False,0
https://www.1lesikmedya.com/2021/dis-haberler/ida-kasirgasinin-bilancosu-artiyor/120412,www.1lesikmedya.com,/2021/dis-haberler/ida-kasirgasinin-bilancosu-artiyor/120412,,[],[],['120412'],"['/2021/dis', 'haberler', 'ida', 'kasirgasinin', 'bilancosu', 'artiyor/120412']",True,False,False,6,False,0
https://www.f5haber.com/spor,www.f5haber.com,/spor,,[],[],[],"['', 'spor']",False,False,False,1,False,1
https://www.f5haber.com/posta/6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-bugun-iett-otobus-metro-metrobus-bedava-mi-6019849,www.f5haber.com,/posta/6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-bugun-iett-otobus-metro-metrobus-bedava-mi-6019849,,[],[],['6019849'],"['', 'posta/6-eylul', 'okulun', 'ilk', 'gunu', 'toplu', 'tasima', 'ucretsiz', 'mi', 'bugun', 'iett', 'otobus', 'metro', 'metrobus', 'bedava', 'mi-6019849']",True,False,False,15,False,0
https://www.haberturk.com/ekonomi/otomobil,www.haberturk.com,/ekonomi/otomobil,,[],[],[],"['', 'ekonomi', 'otomobil']",False,False,False,2,False,1
https://www.bagimsizgazete.com/pcr-testi-zorunlulugu-basladi,www.bagimsizgazete.com,/pcr-testi-zorunlulugu-basladi,,[],[],[],"['', 'pcr', 'testi', 'zorunlulugu', 'basladi']",False,False,False,4,False,0
https://www.haberler.com/tumu/,www.haberler.com,/tumu/,,[],[],[],"['', 'tumu', '']",False,False,False,1,False,1
https://muhalifyazar.com/iki-baskanimiz-da-basarili-oturakli,muhalifyazar.com,/iki-baskanimiz-da-basarili-oturakli,,[],[],[],"['', 'iki', 'baskanimiz', 'da', 'basarili', 'oturakli']",False,False,False,5,False,0
https://www.posta.com.tr/erkekler-iliskilerini-neden-gizler-haber-fotograf-2329623,www.posta.com.tr,/erkekler-iliskilerini-neden-gizler-haber-fotograf-2329623,,[],[],['2329623'],"['', 'erkekler', 'iliskilerini', 'neden', 'gizler', 'haber', 'fotograf-2329623']",True,False,False,6,False,0
https://ceogelisim.com/toplu-ulasim-ve-trafikte-yogunluk,ceogelisim.com,/toplu-ulasim-ve-trafikte-yogunluk,,[],[],[],"['', 'toplu', 'ulasim', 've', 'trafikte', 'yogunluk']",False,False,False,5,False,0
https://theworldnews.net/,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://penceretv.com/asayis/istanbulda-dunya-baris-gunu-aciklamasina-polis-mudahalesi-47-gozalti-119865h,penceretv.com,/asayis/istanbulda-dunya-baris-gunu-aciklamasina-polis-mudahalesi-47-gozalti-119865h,,[],[],['119865'],"['', 'asayis', 'istanbulda', 'dunya', 'baris', 'gunu', 'aciklamasina', 'polis', 'mudahalesi-47-gozalti-119865h']",True,False,False,8,False,0
https://www.aa.com.tr/tr/gundem/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi/2356505,www.aa.com.tr,/tr/gundem/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi/2356505,,[],[],['2356505'],"['', 'tr', 'gundem', 'sehirlerarasi', 'toplu', 'tasimada', 'pcr', 'testi', 'zorunlulugu', 'basladi/2356505']",True,False,False,9,False,0
https://www.posta.com.tr/bugun-iett-otobus-metro-metrobus-bedava-mi-6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-2371185,www.posta.com.tr,/bugun-iett-otobus-metro-metrobus-bedava-mi-6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-2371185,,[],[],['2371185'],"['', 'bugun', 'iett', 'otobus', 'metro', 'metrobus', 'bedava', 'mi-6-eylul', 'okulun', 'ilk', 'gunu', 'toplu', 'tasima', 'ucretsiz', 'mi-2371185']",True,False,False,14,False,0
https://www.haberler.com/servetine-servet-ekleyen-aleyna-tilki-600-bin-tl-14162146-haberi/,www.haberler.com,/servetine-servet-ekleyen-aleyna-tilki-600-bin-tl-14162146-haberi/,,[],[],['14162146'],"['', 'servetine', 'servet', 'ekleyen', 'aleyna', 'tilki-600-bin', 'tl-14162146-haberi', '']",True,False,False,6,False,0
https://www.f5haber.com/yeni-ford-focus-fiyatlari-inanilir-gibi-degil-guncel-liste-cok-baska-fotogaleri-5939072,www.f5haber.com,/yeni-ford-focus-fiyatlari-inanilir-gibi-degil-guncel-liste-cok-baska-fotogaleri-5939072,,[],[],['5939072'],"['', 'yeni', 'ford', 'focus', 'fiyatlari', 'inanilir', 'gibi', 'degil', 'guncel', 'liste', 'cok', 'baska', 'fotogaleri-5939072']",True,False,False,12,False,0
https://theworldnews.net/us-news,theworldnews.net,/us-news,,[],[],[],"['', 'us', 'news']",False,False,False,2,False,1
https://www.medyapress.com.tr/gundem/turkiyede-yeni-donem-basliyor-iste-merak-edilen-tum-detaylar/?utm_source=rss&utm_medium=rss&utm_campaign=turkiyede-yeni-donem-basliyor-iste-merak-edilen-tum-detaylar,www.medyapress.com.tr,/gundem/turkiyede-yeni-donem-basliyor-iste-merak-edilen-tum-detaylar/,utm_source=rss&utm_medium=rss&utm_campaign=turkiyede-yeni-donem-basliyor-iste-merak-edilen-tum-detaylar,[],[],[],"['', 'gundem', 'turkiyede', 'yeni', 'donem', 'basliyor', 'iste', 'merak', 'edilen', 'tum', 'detaylar', '']",False,False,True,10,False,0
https://www.posta.com.tr/,www.posta.com.tr,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://qoshe.com/gazete/aeon-en,qoshe.com,/gazete/aeon-en,,[],[],[],"['', 'gazete', 'aeon', 'en']",False,False,False,3,False,1
http://www.polatliistiklal.com/2021/09/06/asisi-olmayana-test-zorunlulugu-bugun-basliyor,www.polatliistiklal.com,/2021/09/06/asisi-olmayana-test-zorunlulugu-bugun-basliyor,,['2021/09/06'],[],[],"['/2021/09/06/asisi', 'olmayana', 'test', 'zorunlulugu', 'bugun', 'basliyor']",False,True,False,6,False,0
https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,www.turkish.shafaqna.com,/TR/AL/sou/sondakika.haber7.com/Haber 7,,[],[],[],"['', 'TR', 'AL', 'sou', 'sondakika.haber7.com', 'Haber', '7']",False,False,False,6,False,1
https://www.borsagundem.com/#turkiye,www.borsagundem.com,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://www.bihaberver.com/haber/istanbulda-toplu-ulasimda-kis-tarifesine-geciliyor-seferler-artiriliyor/361402,www.bihaberver.com,/haber/istanbulda-toplu-ulasimda-kis-tarifesine-geciliyor-seferler-artiriliyor/361402,,[],[],['361402'],"['', 'haber', 'istanbulda', 'toplu', 'ulasimda', 'kis', 'tarifesine', 'geciliyor', 'seferler', 'artiriliyor/361402']",True,False,False,9,False,0
https://www.haberler.com/mucize-doktor-64-bolumuyle-ekrana-veda-etti-14161834-haberi/,www.haberler.com,/mucize-doktor-64-bolumuyle-ekrana-veda-etti-14161834-haberi/,,[],[],['14161834'],"['', 'mucize', 'doktor-64-bolumuyle', 'ekrana', 'veda', 'etti-14161834-haberi', '']",True,False,False,5,False,0
https://www.f5haber.com/spor/galatasarayin-gozu-kouyatede-5939250,www.f5haber.com,/spor/galatasarayin-gozu-kouyatede-5939250,,[],[],['5939250'],"['', 'spor', 'galatasarayin', 'gozu', 'kouyatede-5939250']",True,False,False,4,False,0
https://theworldnews.net/,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://www.haberturk.com/ekonomi/borsa,www.haberturk.com,/ekonomi/borsa,,[],[],[],"['', 'ekonomi', 'borsa']",False,False,False,2,False,1
https://www.f5haber.com/gaste24/asi-olmayanlar-icin-pcr-testi-zorunlulugu-basladi-6019863,www.f5haber.com,/gaste24/asi-olmayanlar-icin-pcr-testi-zorunlulugu-basladi-6019863,,[],[],['6019863'],"['', 'gaste24/asi', 'olmayanlar', 'icin', 'pcr', 'testi', 'zorunlulugu', 'basladi-6019863']",True,False,False,7,False,0
https://www.sabah.com.tr/spor/voleybol,www.sabah.com.tr,/spor/voleybol,,[],[],[],"['', 'spor', 'voleybol']",False,False,False,2,False,1
https://qoshe.com/ba,qoshe.com,/ba,,[],[],[],"['', 'ba']",False,False,False,1,False,1
https://ceogelisim.com/toplu-ulasim-ve-trafikte-yogunluk,ceogelisim.com,/toplu-ulasim-ve-trafikte-yogunluk,,[],[],[],"['', 'toplu', 'ulasim', 've', 'trafikte', 'yogunluk']",False,False,False,5,False,0
https://www.gazetevatan.com/,www.gazetevatan.com,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://www.yerelingundemi.com/gundem/69508/asi-olmayana-test-sarti-bugun-itibariyla-basladi-iste-yeni-uygulamalarin-tumu,www.yerelingundemi.com,/gundem/69508/asi-olmayana-test-sarti-bugun-itibariyla-basladi-iste-yeni-uygulamalarin-tumu,,[],[],['69508'],"['', 'gundem/69508/asi', 'olmayana', 'test', 'sarti', 'bugun', 'itibariyla', 'basladi', 'iste', 'yeni', 'uygulamalarin', 'tumu']",True,False,False,11,False,0
https://theworldnews.net/#us-edited,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://www.haberturk.com/gundem/ucuncu-sayfa,www.haberturk.com,/gundem/ucuncu-sayfa,,[],[],[],"['', 'gundem', 'ucuncu', 'sayfa']",False,False,False,3,False,1
https://www.haberler.com/otobusler-ucretsiz-mi-bugun-iett-metro-14376628-haberi,www.haberler.com,/otobusler-ucretsiz-mi-bugun-iett-metro-14376628-haberi,,[],[],['14376628'],"['', 'otobusler', 'ucretsiz', 'mi', 'bugun', 'iett', 'metro-14376628-haberi']",True,False,False,6,False,0
https://www.bloggazetesi.com/ida-kasirgasinin-bilancosu-artiyor-348121,www.bloggazetesi.com,/ida-kasirgasinin-bilancosu-artiyor-348121,,[],[],['348121'],"['', 'ida', 'kasirgasinin', 'bilancosu', 'artiyor-348121']",True,False,False,4,False,0
https://halktv.com.tr/gundem/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi-471141h,halktv.com.tr,/gundem/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi-471141h,,[],[],['471141'],"['', 'gundem', 'sehirlerarasi', 'toplu', 'tasimada', 'pcr', 'testi', 'zorunlulugu', 'basladi-471141h']",True,False,False,8,False,0
https://www.kocaelibakis.com/yasam/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi-h38520.html,www.kocaelibakis.com,/yasam/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi-h38520.html,,[],[],['38520'],"['', 'yasam', 'sehirlerarasi', 'toplu', 'tasimada', 'pcr', 'testi', 'zorunlulugu', 'basladi', 'h38520.html']",True,False,False,9,False,0
https://www.haberler.com/cumhurbaskani-erdogan-27-yil-once-yerini-isaret-14161924-haberi/,www.haberler.com,/cumhurbaskani-erdogan-27-yil-once-yerini-isaret-14161924-haberi/,,[],[],['14161924'],"['', 'cumhurbaskani', 'erdogan-27-yil', 'once', 'yerini', 'isaret-14161924-haberi', '']",True,False,False,5,False,0
https://www.turkish.shafaqna.com/TR/AL/5891994,www.turkish.shafaqna.com,/TR/AL/5891994,,[],[],['5891994'],"['', 'TR', 'AL/5891994']",True,False,False,2,False,0
https://www.bihaberver.com/haber/istanbulda-toplu-ulasimda-kis-tarifesine-geciliyor-seferler-artiriliyor/361402,www.bihaberver.com,/haber/istanbulda-toplu-ulasimda-kis-tarifesine-geciliyor-seferler-artiriliyor/361402,,[],[],['361402'],"['', 'haber', 'istanbulda', 'toplu', 'ulasimda', 'kis', 'tarifesine', 'geciliyor', 'seferler', 'artiriliyor/361402']",True,False,False,9,False,0
https://www.konyayenigun.com/genel/istanbulda-trafik-yogunlugu-yasaniyor-3-h626312.html,www.konyayenigun.com,/genel/istanbulda-trafik-yogunlugu-yasaniyor-3-h626312.html,,[],[],['626312'],"['', 'genel', 'istanbulda', 'trafik', 'yogunlugu', 'yasaniyor-3-h626312.html']",True,False,False,5,False,0
https://www.turkish.shafaqna.com/TR/AL/5892008,www.turkish.shafaqna.com,/TR/AL/5892008,,[],[],['5892008'],"['', 'TR', 'AL/5892008']",True,False,False,2,False,0
https://www.cumhuriyet.com.tr/haber/asisi-olmayana-test-sarti-basliyor-hangi-onlemler-alinacak-1866449,www.cumhuriyet.com.tr,/haber/asisi-olmayana-test-sarti-basliyor-hangi-onlemler-alinacak-1866449,,[],[],['1866449'],"['', 'haber', 'asisi', 'olmayana', 'test', 'sarti', 'basliyor', 'hangi', 'onlemler', 'alinacak-1866449']",True,False,False,9,False,0
http://www.gazetevatan.com/araba-sahibi-olan-herkesi-kapsiyor-sigorta-kapsami-disinda-tutul-1393284-gundem/,www.gazetevatan.com,/araba-sahibi-olan-herkesi-kapsiyor-sigorta-kapsami-disinda-tutul-1393284-gundem/,,[],[],['1393284'],"['', 'araba', 'sahibi', 'olan', 'herkesi', 'kapsiyor', 'sigorta', 'kapsami', 'disinda', 'tutul-1393284-gundem', '']",True,False,False,9,False,0
https://www.sabah.com.tr/yerel-haberler,www.sabah.com.tr,/yerel-haberler,,[],[],[],"['', 'yerel', 'haberler']",False,False,False,2,False,1
https://www.aydinpost.com/guncel/asi-olmayana-pcr-testi-donemi-bugun-resmen-basladi-h1131958.html,www.aydinpost.com,/guncel/asi-olmayana-pcr-testi-donemi-bugun-resmen-basladi-h1131958.html,,[],[],['1131958'],"['', 'guncel', 'asi', 'olmayana', 'pcr', 'testi', 'donemi', 'bugun', 'resmen', 'basladi', 'h1131958.html']",True,False,False,10,False,0
https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,www.turkish.shafaqna.com,/TR/AL/sou/sondakika.haber7.com/Haber 7,,[],[],[],"['', 'TR', 'AL', 'sou', 'sondakika.haber7.com', 'Haber', '7']",False,False,False,6,False,1
https://solcugazete.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metro-metrobus-bedava-mi,solcugazete.com,/bugun-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metro-metrobus-bedava-mi,,[],[],[],"['', 'bugun', 'toplu', 'tasima', 'ucretsiz', 'mi-6-eylul', 'otobus', 'metro', 'metrobus', 'bedava', 'mi']",False,False,False,10,False,0
https://www.haberturk.com/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metrobus-metro-tramvay-vapur-marmaray-ucretsiz-m-3182991,www.haberturk.com,/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metrobus-metro-tramvay-vapur-marmaray-ucretsiz-m-3182991,,[],[],['3182991'],"['', 'okulun', 'ilk', 'gunu', 'toplu', 'tasima', 'ucretsiz', 'mi-6-eylul', 'otobus', 'metrobus', 'metro', 'tramvay', 'vapur', 'marmaray', 'ucretsiz', 'm-3182991']",True,False,False,15,False,0
https://www.haberler.com/kim-jong-un-aldigi-kararlara-uymayan-kisiyi-14161887-haberi/,www.haberler.com,/kim-jong-un-aldigi-kararlara-uymayan-kisiyi-14161887-haberi/,,[],[],['14161887'],"['', 'kim', 'jong', 'un', 'aldigi', 'kararlara', 'uymayan', 'kisiyi-14161887-haberi', '']",True,False,False,7,False,0
https://www.yerelingundemi.com/gundem/69514/saglik-calisanlari-kendi-asi-kayitlarinda-hile-yapiyor-iddiasi,www.yerelingundemi.com,/gundem/69514/saglik-calisanlari-kendi-asi-kayitlarinda-hile-yapiyor-iddiasi,,[],[],['69514'],"['', 'gundem/69514/saglik', 'calisanlari', 'kendi', 'asi', 'kayitlarinda', 'hile', 'yapiyor', 'iddiasi']",True,False,False,8,False,0
https://qoshe.com/it,qoshe.com,/it,,[],[],[],"['', 'it']",False,False,False,1,False,1
https://www.trakyaanaliz.com/tekirdag-yeni-egitim-ogretim-yilina-yeni-otobuslerle-basliyor/55137,www.trakyaanaliz.com,/tekirdag-yeni-egitim-ogretim-yilina-yeni-otobuslerle-basliyor/55137,,[],[],['55137'],"['', 'tekirdag', 'yeni', 'egitim', 'ogretim', 'yilina', 'yeni', 'otobuslerle', 'basliyor/55137']",True,False,False,8,False,0
https://www.gather.com.tr/haberler/detay/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi/394c4158674b497a847755f77b876706,www.gather.com.tr,/haberler/detay/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi/394c4158674b497a847755f77b876706,,[],[],"['4158674', '847755', '876706']","['', 'haberler', 'detay', 'sehirlerarasi', 'toplu', 'tasimada', 'pcr', 'testi', 'zorunlulugu', 'basladi/394c4158674b497a847755f77b876706']",True,False,False,9,False,0
https://www.konyayenigun.com/genel/gundem-6-eylul-2021-h626305.html,www.konyayenigun.com,/genel/gundem-6-eylul-2021-h626305.html,,[],[],['626305'],"['', 'genel', 'gundem-6-eylul-2021-h626305.html']",True,False,False,2,False,0
https://www.mersinportal.com/mersin/iki-rayli-sistem-iki-oyku-h64210.html,www.mersinportal.com,/mersin/iki-rayli-sistem-iki-oyku-h64210.html,,[],[],['64210'],"['', 'mersin', 'iki', 'rayli', 'sistem', 'iki', 'oyku', 'h64210.html']",True,False,False,7,False,0
https://www.hukukihaber.net/makale/tum-hatlari-ile-onleme-aramasi-h443571.html,www.hukukihaber.net,/makale/tum-hatlari-ile-onleme-aramasi-h443571.html,,[],[],['443571'],"['', 'makale', 'tum', 'hatlari', 'ile', 'onleme', 'aramasi', 'h443571.html']",True,False,False,7,False,0
https://www.turkish.shafaqna.com/TR/AL/5892012,www.turkish.shafaqna.com,/TR/AL/5892012,,[],[],['5892012'],"['', 'TR', 'AL/5892012']",True,False,False,2,False,0
https://www.haberturk.com/ekonomi,www.haberturk.com,/ekonomi,,[],[],[],"['', 'ekonomi']",False,False,False,1,False,1
https://www.f5haber.com/medya/hurriyet-yazari-abdulkadir-selvi-2023-seciminde-hdpnin-egiliminin-etkili-olacagina-inaniyorum-5939407,www.f5haber.com,/medya/hurriyet-yazari-abdulkadir-selvi-2023-seciminde-hdpnin-egiliminin-etkili-olacagina-inaniyorum-5939407,,[],[],['5939407'],"['', 'medya', 'hurriyet', 'yazari', 'abdulkadir', 'selvi-2023-seciminde', 'hdpnin', 'egiliminin', 'etkili', 'olacagina', 'inaniyorum-5939407']",True,False,False,10,False,0
https://www.haberler.com/son-dakika-8-60-sinirina-dayanan-dolar-tum-14162179-haberi/,www.haberler.com,/son-dakika-8-60-sinirina-dayanan-dolar-tum-14162179-haberi/,,[],[],['14162179'],"['', 'son', 'dakika-8-60-sinirina', 'dayanan', 'dolar', 'tum-14162179-haberi', '']",True,False,False,5,False,0
https://www.borsagundem.com/#azalan,www.borsagundem.com,/,,[],[],[],"['', '']",False,False,False,0,True,1
http://reelpiyasalar.com/iett-6-eylul-pazartesi-gununden-itibaren-kis-tarifesine-geciyor/15069,reelpiyasalar.com,/iett-6-eylul-pazartesi-gununden-itibaren-kis-tarifesine-geciyor/15069,,[],[],['15069'],"['', 'iett-6-eylul', 'pazartesi', 'gununden', 'itibaren', 'kis', 'tarifesine', 'geciyor/15069']",True,False,False,7,False,0
http://halkingazetesi.net/pcr-testi-olmayan-seyahat-edemeyecek/29033,halkingazetesi.net,/pcr-testi-olmayan-seyahat-edemeyecek/29033,,[],[],['29033'],"['', 'pcr', 'testi', 'olmayan', 'seyahat', 'edemeyecek/29033']",True,False,False,5,False,0
https://www.posta.com.tr/gundem/siyaset,www.posta.com.tr,/gundem/siyaset,,[],[],[],"['', 'gundem', 'siyaset']",False,False,False,2,False,1
https://www.bloggazetesi.com/toplu-tasima-ucretsiz-mi-otobus-metro-metrobus-saat-kaca-kadar-ucretsiz-348312,www.bloggazetesi.com,/toplu-tasima-ucretsiz-mi-otobus-metro-metrobus-saat-kaca-kadar-ucretsiz-348312,,[],[],['348312'],"['', 'toplu', 'tasima', 'ucretsiz', 'mi', 'otobus', 'metro', 'metrobus', 'saat', 'kaca', 'kadar', 'ucretsiz-348312']",True,False,False,11,False,0
https://www.haberturk.com/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metrobus-metro-tramvay-vapur-marmaray-ucretsiz-m-3182991,www.haberturk.com,/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metrobus-metro-tramvay-vapur-marmaray-ucretsiz-m-3182991,,[],[],['3182991'],"['', 'okulun', 'ilk', 'gunu', 'toplu', 'tasima', 'ucretsiz', 'mi-6-eylul', 'otobus', 'metrobus', 'metro', 'tramvay', 'vapur', 'marmaray', 'ucretsiz', 'm-3182991']",True,False,False,15,False,0
https://www.marmarayerelhaber.com/baris-soydan/99600-daniel-craig%e2%80%99in-mirasi-ve-kapitalizmin-adaletsizligi,www.marmarayerelhaber.com,/baris-soydan/99600-daniel-craig%e2%80%99in-mirasi-ve-kapitalizmin-adaletsizligi,,[],[],['99600'],"['', 'baris', 'soydan/99600-daniel', 'craig%e2%80%99in', 'mirasi', 've', 'kapitalizmin', 'adaletsizligi']",True,False,False,7,False,0
https://www.posta.com.tr/suyu-dokme-oyun-2333870,www.posta.com.tr,/suyu-dokme-oyun-2333870,,[],[],['2333870'],"['', 'suyu', 'dokme', 'oyun-2333870']",True,False,False,3,False,0
http://www.formendergisi.com/icerik/detay/52941/hindistanin-1-5-trilyon-dolarlik-yatirim-plani,www.formendergisi.com,/icerik/detay/52941/hindistanin-1-5-trilyon-dolarlik-yatirim-plani,,[],[],['52941'],"['', 'icerik', 'detay/52941/hindistanin-1-5-trilyon', 'dolarlik', 'yatirim', 'plani']",True,False,False,5,False,0
https://theworldnews.net/,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://theworldnews.net/,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://theworldnews.net/gb-news/,theworldnews.net,/gb-news/,,[],[],[],"['', 'gb', 'news', '']",False,False,False,2,False,1
https://www.konyayenigun.com/genel/istanbulda-trafik-yogunlugu-yasaniyor-3-h626312.html,www.konyayenigun.com,/genel/istanbulda-trafik-yogunlugu-yasaniyor-3-h626312.html,,[],[],['626312'],"['', 'genel', 'istanbulda', 'trafik', 'yogunlugu', 'yasaniyor-3-h626312.html']",True,False,False,5,False,0
http://www.rizeninsesi.net/yazar-bir-dostun-ardindan-necati-bayram-tuzcu-1373.html,www.rizeninsesi.net,/yazar-bir-dostun-ardindan-necati-bayram-tuzcu-1373.html,,[],[],[],"['', 'yazar', 'bir', 'dostun', 'ardindan', 'necati', 'bayram', 'tuzcu-1373.html']",False,False,False,7,False,0
"https://t24.com.tr/haber/asisi-olmayana-test-sarti-bugun-itibariyla-basladi-yeni-uygulamalar-neler,976815",t24.com.tr,"/haber/asisi-olmayana-test-sarti-bugun-itibariyla-basladi-yeni-uygulamalar-neler,976815",,[],[],['976815'],"['', 'haber', 'asisi', 'olmayana', 'test', 'sarti', 'bugun', 'itibariyla', 'basladi', 'yeni', 'uygulamalar', 'neler,976815']",True,False,False,11,False,0
https://www.tvmagazin.com/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi,www.tvmagazin.com,/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi,,[],[],[],"['', 'sehirlerarasi', 'toplu', 'tasimada', 'pcr', 'testi', 'zorunlulugu', 'basladi']",False,False,False,7,False,0
https://www.yurthaber.tv/bursada-okula-ulasim-ilk-gun-ucretsiz-51091.html,www.yurthaber.tv,/bursada-okula-ulasim-ilk-gun-ucretsiz-51091.html,,[],[],['51091'],"['', 'bursada', 'okula', 'ulasim', 'ilk', 'gun', 'ucretsiz-51091.html']",True,False,False,6,False,0
https://www.sabah.com.tr/video/canli-yayin/ahaber,www.sabah.com.tr,/video/canli-yayin/ahaber,,[],[],[],"['', 'video', 'canli', 'yayin', 'ahaber']",False,False,False,4,False,1
https://www.sondakika.com/haber/haber-diyarbakir-da-iki-kuyuda-petrol-bulunmasi-sevinc-14161408/,www.sondakika.com,/haber/haber-diyarbakir-da-iki-kuyuda-petrol-bulunmasi-sevinc-14161408/,,[],[],['14161408'],"['', 'haber', 'haber', 'diyarbakir', 'da', 'iki', 'kuyuda', 'petrol', 'bulunmasi', 'sevinc-14161408/']",True,False,False,9,False,0
https://www.haberler.com/bakan-koca-normallesme-icin-hazirlik-yaptiklarini-14161853-haberi/,www.haberler.com,/bakan-koca-normallesme-icin-hazirlik-yaptiklarini-14161853-haberi/,,[],[],['14161853'],"['', 'bakan', 'koca', 'normallesme', 'icin', 'hazirlik', 'yaptiklarini-14161853-haberi', '']",True,False,False,6,False,0
